CSI_DATA,-49,128,0,0,0,0,0,0,0,0,9,-16,11,-16,13,-17,15,-17,16,-17,18,-15,19,-15,19,-15,20,-14,21,-14,22,-14,22,-12,22,-13,22,-13,23,-13,23,-13,23,-13,23,-15,23,-14,24,-15,24,-14,24,-14,24,-15,25,-16,24,-16,25,-15,25,-16,25,-16,0,0,24,-16,24,-16,23,-15,22,-17,22,-16,20,-16,20,-17,18,-17,17,-18,17,-18,15,-19,15,-18,14,-19,13,-19,12,-21,11,-21,10,-21,10,-22,10,-23,9,-23,9,-24,9,-23,8,-23,9,-23,9,-24,9,-24,8,-23,9,-22,0,0,0,0,0,0,0.042
CSI_DATA,-49,128,0,0,0,0,0,0,0,0,8,-17,9,-16,11,-16,13,-17,15,-16,16,-16,17,-15,18,-16,19,-15,20,-15,20,-14,20,-13,21,-14,21,-14,21,-13,21,-14,21,-14,22,-15,23,-15,22,-15,23,-16,23,-16,23,-16,23,-16,24,-17,24,-17,24,-17,23,-18,0,0,23,-18,22,-16,22,-17,21,-17,20,-17,20,-17,18,-18,17,-17,16,-19,15,-20,14,-20,13,-19,12,-20,11,-20,11,-21,10,-22,10,-21,9,-24,7,-23,8,-24,7,-25,7,-24,7,-25,7,-24,7,-25,8,-25,8,-24,8,-24,0,0,0,0,0,0,0.076
CSI_DATA,-49,128,0,0,0,0,0,0,0,0,2,18,-1,20,-2,21,-5,22,-6,20,-9,21,-11,21,-13,22,-14,21,-15,20,-16,20,-17,18,-18,18,-19,18,-20,17,-20,17,-21,17,-20,17,-22,18,-22,16,-23,16,-23,16,-24,15,-25,15,-25,16,-26,14,-26,14,-27,13,0,0,-27,14,-26,11,-26,11,-24,11,-25,10,-24,10,-23,10,-22,10,-22,11,-22,11,-21,12,-20,12,-20,12,-21,12,-19,13,-20,14,-20,13,-21,15,-20,14,-21,14,-21,14,-21,14,-21,13,-22,13,-22,13,-23,12,-22,11,-23,11,0,0,0,0,0,0,0.092
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,21,-3,22,-1,23,1,23,4,24,6,24,8,25,10,23,12,22,14,22,15,21,16,21,17,21,17,20,18,20,18,20,19,19,19,20,21,19,20,19,22,19,22,19,22,19,23,19,23,17,25,18,24,17,24,16,25,0,0,15,25,16,24,15,23,13,24,14,22,14,23,13,22,13,21,13,20,14,20,14,19,14,18,16,18,15,18,15,17,15,16,17,17,16,17,17,17,16,16,17,17,17,17,17,17,17,18,16,17,15,18,15,19,14,19,0,0,0,0,0,0,0.141
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,7,-17,10,-18,11,-19,13,-19,13,-18,15,-18,16,-18,17,-18,17,-18,18,-18,19,-18,18,-17,18,-18,19,-19,19,-18,18,-19,18,-19,18,-21,18,-21,18,-21,17,-21,17,-22,17,-22,17,-23,17,-24,17,-23,16,-24,16,-24,0,0,15,-26,13,-24,12,-25,11,-25,11,-23,9,-24,8,-24,6,-23,5,-24,4,-24,2,-24,2,-23,0,-23,-1,-23,-3,-24,-4,-24,-5,-23,-6,-24,-7,-24,-8,-24,-9,-24,-10,-24,-10,-23,-11,-23,-10,-24,-11,-23,-11,-23,-11,-23,0,0,0,0,0,0,0.182
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,-6,18,-9,17,-10,18,-12,18,-13,17,-15,17,-16,16,-17,16,-18,16,-19,15,-20,15,-20,14,-21,14,-21,14,-22,14,-22,14,-22,14,-22,15,-22,15,-22,15,-23,14,-23,15,-23,14,-23,15,-23,15,-24,14,-24,15,-24,15,0,0,-24,15,-23,14,-22,14,-22,15,-21,14,-20,14,-20,15,-18,15,-18,16,-17,16,-16,17,-16,16,-15,17,-14,18,-14,19,-14,19,-13,19,-13,20,-12,21,-13,21,-12,22,-12,21,-12,21,-13,21,-13,21,-14,21,-13,20,-13,20,0,0,0,0,0,0,0.19
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,16,-11,17,-10,19,-9,21,-8,22,-6,23,-5,24,-4,24,-3,24,-3,25,-2,25,0,25,1,26,0,25,0,26,1,26,1,26,2,26,1,27,1,26,1,28,1,29,2,28,2,28,1,28,1,29,2,29,2,28,1,0,0,27,1,27,2,27,2,26,1,27,1,26,0,25,-1,24,-2,23,-2,23,-3,23,-4,22,-4,22,-6,23,-6,22,-7,22,-8,22,-8,21,-10,21,-10,21,-10,22,-11,22,-10,22,-11,22,-10,22,-10,21,-10,21,-9,22,-9,0,0,0,0,0,0,0.202
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,21,-1,22,2,22,4,22,6,23,8,23,11,23,12,22,14,21,16,20,17,19,17,20,19,18,20,18,21,18,21,18,21,18,21,17,22,18,23,16,23,18,24,17,24,17,25,17,25,15,26,16,27,15,26,13,27,0,0,12,27,13,25,13,25,11,25,13,24,13,24,12,23,12,22,11,21,11,22,12,21,13,20,13,19,14,20,14,18,15,19,15,19,15,19,15,18,15,18,15,19,16,19,15,19,15,21,14,20,14,21,13,20,13,21,0,0,0,0,0,0,0.224
CSI_DATA,-50,128,0,0,0,0,0,0,0,0,-13,-15,-13,-17,-11,-19,-10,-21,-10,-21,-9,-23,-7,-23,-6,-25,-6,-25,-5,-25,-4,-25,-5,-25,-5,-26,-4,-26,-5,-26,-5,-26,-5,-27,-5,-26,-5,-28,-6,-27,-7,-28,-7,-28,-7,-27,-8,-27,-7,-27,-9,-28,-8,-27,-7,-28,0,0,-9,-27,-10,-26,-10,-26,-9,-24,-11,-24,-12,-23,-12,-22,-12,-21,-12,-20,-13,-19,-14,-18,-14,-17,-16,-16,-17,-16,-16,-15,-18,-14,-19,-13,-19,-13,-19,-12,-20,-11,-21,-11,-22,-11,-22,-10,-22,-10,-21,-10,-21,-10,-21,-9,-22,-11,0,0,0,0,0,0,0.243
CSI_DATA,-51,128,0,0,0,0,0,0,0,0,-17,-11,-17,-13,-16,-14,-16,-16,-16,-18,-16,-19,-16,-20,-14,-20,-14,-21,-13,-21,-14,-22,-14,-22,-14,-22,-15,-22,-15,-22,-16,-22,-16,-22,-16,-22,-17,-22,-17,-22,-18,-22,-19,-22,-19,-22,-20,-22,-20,-21,-21,-21,-21,-20,-20,-20,0,0,-21,-19,-22,-18,-22,-17,-21,-16,-22,-15,-22,-14,-21,-13,-22,-12,-22,-11,-22,-9,-23,-7,-23,-6,-23,-4,-24,-3,-23,-2,-23,-1,-24,0,-24,1,-23,2,-23,2,-24,3,-25,4,-24,5,-25,5,-24,6,-24,5,-24,6,-24,6,0,0,0,0,0,0,0.263
CSI_DATA,-51,128,0,0,0,0,0,0,0,0,15,12,13,14,13,17,12,18,11,19,10,21,8,21,7,23,6,23,4,24,4,25,3,24,2,25,2,25,1,25,1,25,1,25,0,27,0,27,0,27,-1,26,-1,27,-1,27,-1,28,-2,29,-2,28,-2,28,-3,29,0,0,-3,28,-4,27,-4,26,-4,27,-3,26,-3,25,-3,25,-3,24,-2,25,-2,24,-1,24,0,23,1,23,1,23,1,24,2,24,3,24,1,24,2,24,2,24,3,26,3,25,3,25,2,25,1,25,0,25,0,25,0,24,0,0,0,0,0,0,0.291
