CSI_DATA,-48,128,0,0,0,0,0,0,0,0,4,15,2,16,2,18,0,18,-3,19,-4,19,-6,20,-7,20,-9,20,-10,20,-11,20,-12,19,-13,19,-13,19,-14,19,-15,19,-16,18,-17,20,-17,19,-19,20,-19,19,-20,19,-21,19,-22,18,-23,19,-24,17,-24,17,-24,17,0,0,-25,16,-27,14,-25,13,-26,14,-25,11,-25,12,-25,11,-24,11,-24,12,-24,12,-23,12,-23,11,-23,12,-22,11,-23,12,-23,12,-24,12,-23,11,-24,12,-24,11,-25,10,-25,9,-25,9,-25,8,-25,7,-25,5,-25,4,-24,3,0,0,0,0,0,0,0.023
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,-14,-9,-14,-11,-13,-12,-12,-14,-13,-15,-13,-16,-12,-17,-11,-18,-11,-19,-10,-19,-10,-20,-11,-20,-10,-21,-10,-21,-11,-21,-12,-21,-12,-22,-12,-22,-12,-22,-13,-23,-14,-23,-14,-24,-14,-24,-14,-24,-14,-25,-15,-25,-15,-24,-15,-25,0,0,-15,-24,-16,-24,-16,-23,-15,-23,-15,-23,-17,-22,-16,-21,-16,-20,-16,-20,-17,-19,-18,-18,-18,-17,-19,-16,-20,-15,-19,-15,-20,-15,-22,-14,-20,-14,-22,-14,-21,-14,-22,-13,-22,-13,-22,-13,-22,-13,-21,-13,-20,-13,-21,-14,-20,-13,0,0,0,0,0,0,0.044
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,6,-16,8,-16,10,-17,11,-18,12,-17,13,-18,14,-17,16,-18,16,-18,17,-18,17,-18,17,-17,18,-18,18,-18,18,-18,17,-19,18,-21,17,-21,17,-22,17,-22,17,-23,17,-24,16,-24,16,-25,17,-26,17,-25,17,-26,17,-27,0,0,15,-28,14,-26,13,-26,13,-27,12,-26,10,-27,9,-26,8,-26,7,-26,6,-26,4,-26,4,-25,2,-26,1,-27,-1,-27,-2,-28,-3,-26,-3,-28,-5,-27,-5,-27,-6,-27,-6,-27,-6,-26,-6,-26,-5,-27,-5,-27,-6,-25,-5,-25,0,0,0,0,0,0,0.065
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,-4,15,-6,15,-7,17,-9,17,-10,17,-10,17,-12,17,-13,18,-13,18,-14,18,-14,19,-14,18,-14,19,-15,20,-14,19,-14,21,-14,20,-14,22,-14,22,-14,24,-13,23,-13,24,-13,25,-13,25,-12,27,-12,26,-12,27,-11,28,0,0,-10,28,-11,28,-8,26,-9,28,-7,26,-6,27,-4,27,-4,26,-2,26,-1,27,1,26,2,25,3,25,4,24,5,26,6,25,7,25,8,25,9,25,10,25,10,25,11,24,12,25,11,24,11,24,11,24,11,24,11,23,0,0,0,0,0,0,0.082
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,14,6,14,7,14,9,14,10,15,12,15,13,15,14,13,15,13,16,14,17,13,17,14,17,14,18,14,18,15,19,15,19,15,20,15,19,16,20,15,21,18,21,18,21,18,21,19,21,18,22,19,22,19,23,19,23,0,0,19,23,20,22,20,21,19,22,20,21,20,20,20,19,21,18,20,17,20,17,21,16,22,15,23,14,23,13,22,12,24,12,25,12,24,11,25,11,25,11,25,10,26,10,26,11,25,11,25,11,24,11,24,12,23,12,0,0,0,0,0,0,0.106
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,-13,6,-15,5,-15,4,-16,3,-18,1,-19,0,-19,-1,-18,-2,-19,-4,-20,-5,-20,-6,-21,-6,-20,-7,-21,-7,-21,-8,-22,-9,-22,-9,-22,-10,-22,-11,-23,-12,-24,-11,-23,-12,-24,-13,-24,-14,-24,-14,-24,-15,-25,-16,-24,-16,0,0,-23,-17,-24,-18,-22,-18,-21,-18,-21,-18,-21,-18,-21,-17,-21,-17,-20,-17,-20,-16,-20,-15,-21,-15,-21,-15,-21,-15,-20,-15,-21,-15,-22,-15,-21,-15,-21,-15,-21,-15,-21,-16,-21,-17,-21,-17,-20,-18,-19,-18,-18,-19,-17,-19,-16,-20,0,0,0,0,0,0,0.124
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,0,15,-2,16,-3,17,-5,17,-6,18,-8,17,-10,18,-10,18,-11,19,-12,18,-13,18,-14,17,-14,18,-14,19,-15,18,-16,18,-16,17,-17,19,-17,19,-18,19,-18,19,-19,19,-20,19,-20,20,-21,21,-21,20,-21,20,-21,20,0,0,-23,20,-23,19,-22,18,-22,19,-21,18,-21,18,-20,18,-20,18,-19,18,-19,19,-18,20,-17,19,-17,19,-16,19,-16,20,-16,21,-16,21,-16,21,-17,22,-16,21,-17,22,-17,20,-16,21,-17,20,-17,20,-18,19,-18,18,-18,17,0,0,0,0,0,0,0.145
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,-9,13,-11,13,-12,12,-13,11,-16,11,-17,10,-19,9,-19,8,-20,7,-21,5,-22,5,-23,4,-22,4,-23,3,-24,3,-24,2,-25,2,-26,2,-25,1,-26,0,-27,0,-28,-1,-28,-2,-28,-2,-29,-3,-30,-3,-29,-3,-28,-5,0,0,-29,-5,-30,-6,-28,-6,-28,-6,-27,-7,-27,-7,-26,-7,-25,-6,-25,-5,-25,-6,-25,-3,-25,-4,-25,-3,-26,-4,-25,-3,-25,-3,-26,-3,-26,-3,-26,-3,-27,-4,-27,-5,-26,-6,-27,-5,-26,-6,-25,-7,-25,-8,-25,-9,-24,-9,0,0,0,0,0,0,0.169
CSI_DATA,-47,128,0,0,0,0,0,0,0,0,15,5,15,6,14,9,14,10,16,11,16,12,15,14,14,15,15,15,15,16,15,17,15,17,14,18,15,18,15,19,16,18,16,19,17,19,17,20,17,20,18,21,19,20,19,21,20,21,19,23,20,23,20,22,19,22,0,0,20,22,20,22,20,21,19,21,20,19,21,19,22,18,21,17,20,16,22,16,22,15,23,14,23,13,24,12,23,12,24,11,26,11,25,10,26,9,26,9,27,9,27,10,28,10,27,11,26,11,26,11,27,11,26,12,0,0,0,0,0,0,0.182
CSI_DATA,-48,128,0,0,0,0,0,0,0,0,7,-12,9,-11,10,-12,12,-11,14,-10,16,-10,16,-9,17,-9,18,-9,18,-8,19,-7,20,-7,20,-7,20,-6,22,-6,22,-6,23,-5,23,-6,24,-5,24,-5,25,-5,27,-4,27,-4,27,-4,27,-5,29,-3,29,-3,28,-4,0,0,28,-2,29,-1,29,-1,29,-1,29,-1,28,-1,28,-1,28,-1,26,-3,27,-3,27,-4,26,-3,27,-4,27,-4,27,-5,27,-5,27,-5,28,-6,29,-6,29,-6,29,-5,29,-4,30,-4,31,-3,30,-2,30,-1,30,1,29,2,0,0,0,0,0,0,0.202
