CSI_DATA,-35,128,0,0,0,0,0,0,0,0,15,6,15,8,16,10,15,11,15,12,14,13,14,14,13,16,13,17,12,18,12,18,11,19,11,20,11,20,10,20,11,20,10,21,11,22,10,23,10,23,10,23,10,23,9,25,9,25,9,26,8,26,8,27,7,27,0,0,7,27,7,27,7,26,6,26,6,26,7,26,6,25,6,25,5,25,6,27,7,25,7,25,7,25,7,26,8,25,8,26,8,27,8,27,8,28,7,28,6,29,6,29,5,30,4,30,2,30,1,29,-1,29,-2,30,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,11,12,10,14,10,15,9,17,8,17,7,18,6,20,6,20,4,22,4,22,2,22,3,22,2,23,3,23,1,23,2,23,0,23,0,25,0,24,-1,26,-1,25,-2,26,-2,26,-3,26,-2,27,-3,28,-3,27,-3,28,0,0,-5,27,-5,26,-6,26,-6,27,-6,27,-6,26,-6,25,-5,25,-5,25,-5,25,-4,26,-4,26,-4,26,-4,26,-4,27,-4,27,-4,28,-5,28,-5,28,-6,29,-7,29,-8,28,-8,29,-9,29,-10,28,-13,27,-14,26,-15,26,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-16,-4,-16,-6,-16,-7,-17,-8,-17,-8,-18,-9,-17,-10,-17,-11,-18,-12,-18,-12,-17,-12,-19,-13,-18,-12,-19,-12,-20,-13,-20,-12,-20,-12,-21,-11,-21,-12,-21,-12,-23,-12,-23,-12,-23,-12,-24,-12,-24,-11,-25,-12,-25,-11,-26,-11,0,0,-25,-9,-27,-10,-26,-10,-25,-8,-25,-8,-26,-7,-26,-6,-25,-6,-25,-4,-24,-3,-26,-1,-26,-1,-26,1,-27,1,-27,2,-27,3,-28,3,-28,3,-28,4,-29,4,-29,4,-29,4,-30,4,-30,5,-29,4,-30,3,-30,2,-29,2,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,11,-11,13,-10,13,-10,14,-10,15,-10,16,-9,17,-9,17,-8,18,-8,19,-7,19,-8,20,-6,20,-7,20,-7,21,-7,21,-8,21,-7,21,-9,22,-8,22,-8,23,-8,23,-8,24,-8,24,-9,24,-9,24,-9,25,-9,26,-9,0,0,25,-10,25,-10,24,-10,23,-10,23,-9,23,-10,23,-10,23,-10,22,-11,22,-11,21,-12,21,-12,21,-14,21,-14,20,-16,20,-16,20,-16,21,-16,21,-17,22,-16,23,-17,22,-17,22,-16,23,-16,23,-16,24,-16,24,-14,25,-13,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-12,9,-13,8,-14,8,-15,8,-16,8,-17,8,-17,7,-17,8,-18,8,-18,7,-19,8,-19,7,-20,8,-19,8,-20,7,-19,8,-20,9,-20,10,-21,10,-21,11,-21,11,-21,12,-21,13,-21,13,-21,13,-21,14,-21,14,-20,15,0,0,-20,16,-20,15,-20,16,-19,16,-18,16,-17,17,-17,17,-16,17,-15,19,-14,19,-14,20,-14,20,-13,20,-13,22,-11,22,-11,23,-10,24,-10,24,-9,25,-9,25,-9,26,-9,26,-10,26,-10,26,-10,26,-11,26,-11,24,-11,25,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-15,-6,-15,-8,-15,-10,-15,-11,-15,-11,-15,-12,-14,-14,-13,-16,-14,-16,-13,-18,-13,-18,-12,-19,-12,-19,-12,-19,-11,-20,-11,-20,-11,-20,-12,-21,-11,-22,-11,-22,-11,-22,-11,-23,-10,-24,-11,-24,-10,-26,-10,-25,-10,-25,-8,-27,0,0,-9,-26,-9,-27,-8,-26,-8,-26,-7,-26,-9,-25,-7,-25,-8,-24,-8,-25,-8,-26,-9,-25,-9,-24,-9,-24,-9,-25,-10,-24,-10,-25,-11,-26,-10,-26,-10,-27,-9,-27,-9,-28,-8,-28,-8,-29,-7,-29,-5,-29,-3,-29,-3,-29,-1,-29,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-4,-15,-3,-16,-2,-17,-2,-18,-1,-18,-2,-19,0,-20,1,-21,1,-21,2,-22,2,-22,2,-22,1,-23,2,-23,1,-22,0,-23,1,-23,0,-24,0,-24,0,-25,-1,-25,-1,-26,-1,-26,-1,-27,-1,-27,-2,-27,-2,-27,-2,-28,0,0,-3,-27,-5,-28,-4,-27,-5,-27,-5,-27,-7,-26,-6,-25,-7,-24,-8,-25,-10,-25,-11,-24,-11,-23,-12,-23,-13,-23,-14,-23,-15,-23,-16,-23,-16,-23,-17,-23,-16,-24,-17,-24,-17,-25,-18,-24,-18,-24,-17,-24,-16,-24,-15,-25,-15,-25,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,8,14,7,16,7,17,6,18,4,19,4,20,3,20,2,21,2,21,1,22,0,23,-1,22,-1,23,-1,23,-2,22,-2,23,-2,23,-2,24,-3,25,-3,25,-3,25,-3,25,-4,27,-4,26,-5,27,-4,27,-4,28,-5,28,0,0,-7,28,-6,27,-7,27,-5,27,-6,26,-5,26,-5,25,-6,26,-4,24,-4,25,-4,25,-4,25,-3,26,-3,27,-3,27,-3,28,-2,28,-3,28,-3,28,-4,29,-4,30,-5,30,-6,30,-6,29,-8,29,-9,29,-10,28,-11,28,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-7,15,-10,14,-10,14,-12,14,-12,14,-14,14,-15,13,-16,12,-17,13,-18,11,-19,12,-19,10,-20,11,-20,10,-21,9,-20,10,-22,10,-21,11,-23,10,-23,10,-24,10,-23,10,-24,9,-25,10,-26,9,-26,8,-27,8,-27,6,0,0,-27,9,-27,7,-27,7,-26,7,-26,7,-25,7,-25,6,-26,6,-24,8,-24,8,-24,8,-25,8,-25,8,-25,8,-25,9,-25,10,-26,9,-27,10,-26,10,-27,9,-28,9,-28,7,-29,6,-29,5,-30,5,-30,4,-29,1,-30,0,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-15,-6,-15,-8,-15,-9,-16,-9,-16,-11,-16,-11,-16,-12,-16,-12,-16,-14,-16,-14,-16,-15,-16,-14,-17,-14,-18,-15,-17,-15,-18,-14,-19,-15,-18,-14,-19,-15,-20,-15,-21,-15,-21,-15,-22,-15,-22,-15,-23,-14,-23,-14,-25,-14,-23,-14,0,0,-24,-14,-24,-13,-24,-14,-24,-11,-24,-12,-25,-10,-24,-10,-25,-9,-23,-8,-23,-7,-25,-6,-25,-5,-25,-4,-27,-3,-26,-3,-28,-2,-27,-1,-28,-1,-28,0,-29,-1,-29,0,-30,-1,-29,0,-30,0,-29,0,-30,-1,-29,-3,-29,-3,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-16,2,-17,1,-18,1,-18,0,-19,-1,-20,-1,-20,-2,-21,-3,-21,-3,-21,-4,-21,-3,-21,-4,-22,-4,-22,-3,-23,-4,-23,-3,-24,-3,-23,-2,-24,-2,-24,-2,-26,-2,-26,-1,-27,-2,-27,-2,-26,-1,-28,0,-27,0,-27,0,0,0,-27,0,-28,2,-28,2,-26,3,-28,3,-27,3,-26,4,-25,4,-25,7,-25,8,-24,9,-24,9,-24,11,-24,11,-23,12,-24,13,-24,14,-25,15,-25,15,-25,14,-25,15,-26,15,-25,15,-26,16,-25,16,-26,15,-26,14,-27,14,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-6,15,-8,15,-8,15,-9,15,-11,15,-13,15,-13,14,-14,14,-15,14,-16,14,-17,14,-17,12,-17,13,-18,13,-19,12,-19,13,-20,13,-19,13,-21,13,-21,12,-22,13,-21,12,-22,13,-23,13,-23,12,-24,12,-24,12,-24,11,0,0,-25,12,-25,10,-25,10,-23,11,-24,10,-24,11,-23,10,-23,10,-23,10,-23,11,-23,12,-23,11,-22,12,-23,12,-22,12,-24,14,-23,13,-25,14,-24,14,-25,13,-26,14,-26,12,-26,11,-27,10,-27,10,-28,9,-27,7,-29,6,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,15,-5,17,-4,16,-4,18,-4,19,-4,19,-3,19,-2,20,-2,20,-1,21,-1,21,-2,22,0,22,-2,22,-2,22,-2,22,-2,23,-2,23,-4,23,-3,24,-4,25,-4,25,-5,25,-5,26,-6,25,-6,27,-6,26,-7,27,-7,0,0,25,-8,26,-9,25,-10,24,-10,24,-10,24,-11,23,-11,22,-11,21,-13,22,-13,21,-14,20,-15,20,-16,20,-16,19,-18,18,-19,19,-20,18,-20,18,-21,19,-21,19,-22,19,-22,19,-22,19,-22,19,-22,19,-21,20,-21,20,-21,0,0,0,0,0,0
CSI_DATA,-35,128,0,0,0,0,0,0,0,0,-2,16,-4,17,-5,17,-6,18,-7,17,-9,18,-10,18,-11,17,-12,18,-13,18,-13,18,-14,17,-14,18,-14,18,-15,17,-15,18,-16,17,-15,19,-16,18,-17,18,-18,18,-18,19,-19,18,-20,19,-20,19,-20,19,-20,19,-21,19,0,0,-21,19,-20,19,-21,19,-20,18,-20,18,-19,18,-19,18,-20,18,-18,19,-18,19,-17,20,-17,19,-17,20,-17,20,-16,21,-16,22,-17,22,-18,22,-18,22,-19,22,-20,22,-20,22,-20,21,-21,21,-22,21,-23,19,-23,18,-24,17,0,0,0,0,0,0
